actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.086995445,2.8956802,6.0,0.007841446,-0.0069375355,0.34995133,0.16666666666666666,80.0,3.223628,129.92285,2.2673001,0.012685267,-2.2500548,5000,0.5958908,1000,1000.0,1000,5,0.0,1472.3299517184496,1374.4901539489626,1184.7149526923895,5,105.61346822653009,2.2981007,0.0120451115,-2.3328598,20000,0.5798388,1000,1000.0,1000,20,0.0,1512.9406529814005,1270.3959049126133,841.0172993056476,20,230.62222931483834,1059.0,78.41836762428284,20000.0,51.0,4022.510550260544,1020000.0,255.0422892736529,1020000.0
0.10903495,2.8663254,7.0,0.007898363,-0.010309911,0.34864005,0.14285714285714285,80.0,3.7543664,138.6832,2.585959,-0.0061052656,-2.013182,5000,0.58088326,1000,1000.0,1000,5,0.0,1545.463335096836,1320.0267288702657,978.7633906900883,5,202.87256055728983,2.573686,0.005932045,-2.2429357,20000,0.5918636,1000,1000.0,1000,20,0.0,1538.6107896119356,1347.1032632861286,901.8630368225276,20,182.89210993751848,1079.0,77.89878463745117,20000.0,52.0,4100.494710922241,1040000.0,256.7434151005311,1040000.0
0.11520565,2.8298006,6.8,0.00724319,-0.008361125,0.3470671,0.14705882352941177,80.0,3.6573021,136.77646,2.2005155,0.014951607,-2.0622792,5000,0.6069935,1000,1000.0,1000,5,0.0,1622.5796044543386,1499.8860594235362,1355.1199574023485,5,116.10841308477303,2.2776797,0.0034716076,-2.1740003,20000,0.5869136,1000,1000.0,1000,20,0.0,1619.3780992925167,1349.51302325679,885.7393238693476,20,218.7108733461824,1099.0,78.25123119354248,20000.0,53.0,4178.82422041893,1060000.0,255.58703288045464,1060000.0
0.20541435,2.7600644,22.8,0.009506086,-0.031179724,0.34402707,0.03508771929824561,80.0,4.1099243,141.34279,2.1602046,0.026313867,-2.2264953,5000,0.58652365,1000,1000.0,1000,5,0.0,1637.4141966104507,1376.9967915957793,870.8406228125095,5,265.0385687852173,2.332886,-0.0010085677,-2.4176502,20000,0.59016556,1000,1000.0,1000,20,0.0,1653.3917376101017,1366.730318932957,875.7573942057788,20,230.4475540424069,1119.0,79.72391748428345,20000.0,54.0,4258.635444641113,1080000.0,250.86574557682448,1080000.0
0.16465929,2.6919165,12.6,0.009867867,-0.02195644,0.34116176,0.07936507936507936,80.0,5.3171816,151.1151,2.188774,0.01697686,-2.2234054,5000,0.5654985,1000,1000.0,1000,5,0.0,1577.4499652087688,1203.692050789483,847.1966088712215,5,318.83394113815905,2.327065,0.010270633,-2.2613115,20000,0.5942037,1000,1000.0,1000,20,0.0,1625.7874476462603,1479.4184039232437,924.5618551671505,20,202.37024808957364,1139.0,78.44057631492615,20000.0,55.0,4337.154638528824,1100000.0,254.97007976717632,1100000.0
0.21154255,2.6169603,23.0,0.008749831,-0.030023338,0.3378228,0.034782608695652174,80.0,3.7096834,153.38258,2.1668408,0.024736738,-2.033896,5000,0.6143987,1000,1000.0,1000,5,0.0,1672.351001650095,1616.7634653884918,1571.6995809823275,5,40.76087857728063,2.2162995,0.01374739,-2.2374656,20000,0.60376173,1000,1000.0,1000,20,0.0,1687.6312135085464,1487.0510917334584,885.6438836893067,20,217.5921436105917,1159.0,79.34769797325134,20000.0,56.0,4416.5882868766785,1120000.0,252.05520148476316,1120000.0
0.11797626,2.576794,7.8,0.008295375,-0.010995825,0.3360933,0.1282051282051282,80.0,2.8936307,135.12651,2.4091136,-0.018498892,-2.0452547,5000,0.59901506,1000,1000.0,1000,5,0.0,1751.5307679250836,1489.840054723993,812.7794165238738,5,347.93663935453384,2.404999,0.0035038232,-2.2161868,20000,0.57863384,1000,1000.0,1000,20,0.0,1693.1928137186915,1320.8336355284205,832.4292327035218,20,335.3119758729693,1179.0,77.88081288337708,20000.0,57.0,4494.547447919846,1140000.0,256.8026611374624,1140000.0
0.13728333,2.5304594,9.6,0.009150245,-0.011780415,0.3341548,0.10416666666666667,80.0,3.1689332,151.40755,2.2296095,-0.006088051,-2.1346235,5000,0.61236596,1000,1000.0,1000,5,0.0,1759.083262450993,1544.2634364155122,1207.1676908172667,5,208.16330046678794,2.1963167,0.012347022,-2.3236814,20000,0.6024811,1000,1000.0,1000,20,0.0,1719.4294764250517,1461.5717121099356,863.3002608530223,20,273.4428315690243,1199.0,76.67045497894287,20000.0,58.0,4571.299930810928,1160000.0,260.85667556678635,1160000.0
0.19511399,2.4663193,21.4,0.008089416,-0.029263822,0.33154964,0.037383177570093455,80.0,4.03661,167.46136,2.1319652,0.019517269,-2.1571455,5000,0.58916104,1000,1000.0,1000,5,0.0,1768.4133160412312,1472.3577521132306,885.6513391137123,5,321.3435837161021,2.3582041,0.010903518,-2.4459345,20000,0.61736345,1000,1000.0,1000,20,0.0,1769.0402360707521,1616.588072065267,1321.1661244779825,20,132.85660044532625,1219.0,78.74719572067261,20000.0,59.0,4650.127065420151,1180000.0,253.97729807348082,1180000.0
0.18413597,2.392282,21.5,0.010992062,-0.02507555,0.32857195,0.046511627906976744,80.0,4.060172,174.63202,2.0803895,0.009268649,-2.2741892,5000,0.6287034,1000,1000.0,1000,5,0.0,1865.6843652129173,1789.9306470747106,1750.267136003822,5,41.53999363735281,2.3905592,0.008342663,-2.4595885,20000,0.6223561,1000,1000.0,1000,20,0.0,1859.7039131261408,1706.6043157112204,1493.0252744816244,20,103.10745026233967,1239.0,78.62238931655884,20000.0,60.0,4728.840140104294,1200000.0,254.38046558816237,1200000.0
0.115323156,2.3549094,6.6,0.008155176,-0.009822134,0.32698965,0.15151515151515152,80.0,4.550422,175.64209,2.1388035,0.009454168,-2.1614928,5000,0.63008624,1000,1000.0,1000,5,0.0,1879.333905361127,1834.2085901484127,1767.7081733430969,5,42.15401366377882,2.2573414,-0.002145763,-2.240376,20000,0.6243508,1000,1000.0,1000,20,0.0,1886.8325732573867,1711.0987309109419,1347.5347802066244,20,125.6444520633568,1259.0,76.9204933643341,20000.0,61.0,4805.841057538986,1220000.0,260.0087327218502,1220000.0
0.102132164,2.333099,5.4,0.0076211123,-0.0073178676,0.3260652,0.18518518518518517,80.0,4.128996,177.04248,2.1423483,-0.0062085786,-2.2416282,5000,0.61903363,1000,1000.0,1000,5,0.0,1887.809303429909,1735.5276111780665,1394.3781454488635,5,188.57555126829578,2.3305242,-0.007202403,-2.2263575,20000,0.617599,1000,1000.0,1000,20,0.0,1889.0030105635524,1671.7693355859606,806.2913154885173,20,293.7741886617113,1279.0,77.63299059867859,20000.0,62.0,4883.550419330597,1240000.0,257.62243404211233,1240000.0
0.20293945,2.2511795,35.0,0.007408215,-0.03678335,0.3227319,0.017142857142857144,80.0,5.79592,175.22931,2.2463095,0.005974927,-2.0713243,5000,0.5996267,1000,1000.0,1000,5,0.0,1885.596606982872,1496.3073458190077,838.5475276559591,5,382.5519641335783,2.2363958,-0.013314876,-2.1379733,20000,0.619002,1000,1000.0,1000,20,0.0,1946.6328884027898,1721.545114741486,1004.1651204675436,20,278.0169095982012,1299.0,78.32263255119324,20000.0,63.0,4961.948917150497,1260000.0,255.35403175994628,1260000.0
0.07465396,2.1930845,4.6,0.006991075,-0.0060551106,0.32036647,0.21739130434782608,80.0,8.0019245,167.42339,2.2117858,0.008649571,-2.177554,5000,0.59724545,1000,1000.0,1000,5,0.0,1967.1750404126942,1644.292947814241,865.111761868,5,403.3558053890685,2.3667855,-0.00048188004,-2.3747709,20000,0.5931877,1000,1000.0,1000,20,0.0,1961.617703795433,1538.155197174207,820.6653087437153,20,384.1219285453345,1319.0,78.22418761253357,20000.0,64.0,5040.258535861969,1280000.0,255.67539415130307,1280000.0
0.10691615,2.1618814,5.6,0.0070777996,-0.0072596236,0.31912667,0.17857142857142858,80.0,9.648708,177.13866,2.213499,0.0046936586,-2.1560955,5000,0.5986029,1000,1000.0,1000,5,0.0,2031.5992122683674,1669.3206844414585,918.8860767073929,5,391.2374319957875,2.3205318,-0.0045594824,-2.2204394,20000,0.6096993,1000,1000.0,1000,20,0.0,1980.713492478244,1746.1903780601424,913.3556325864047,20,247.43418788043738,1339.0,77.86617231369019,20000.0,65.0,5118.196110486984,1300000.0,256.85094574096155,1300000.0
0.17597412,2.101752,20.0,0.0023492395,-0.024821876,0.316756,0.04,80.0,8.885013,182.05498,2.2873647,-0.0051489645,-2.26345,5000,0.5946537,1000,1000.0,1000,5,0.0,1887.44300994277,1580.5348499147221,918.980985738337,5,353.45128867186247,2.2536793,-0.014335745,-2.3929684,20000,0.6140429,1000,1000.0,1000,20,0.0,2019.2374719940126,1737.1095517387614,731.5263991747051,20,333.9523705682376,1359.0,77.33451223373413,20000.0,66.0,5195.620425462723,1320000.0,258.61674719758287,1320000.0
0.09763747,2.0500524,5.2,0.0073863,-0.0055963947,0.3146878,0.19230769230769232,80.0,8.64314,177.40314,2.302392,0.0032027932,-2.0435352,5000,0.60167235,1000,1000.0,1000,5,0.0,1946.3197801792994,1675.6388517962769,911.5477301198989,5,387.37127599155303,2.342497,-0.0067155785,-2.2490103,20000,0.6053749,1000,1000.0,1000,20,0.0,1981.130794050172,1702.0359539969054,854.3460683468729,20,360.6789582316925,1379.0,78.05497789382935,20000.0,67.0,5273.7506358623505,1340000.0,256.2296542727111,1340000.0
0.17586373,2.0052643,14.8,0.0108557,-0.018143374,0.31296328,0.06756756756756757,80.0,7.001205,191.00587,2.2890124,-0.004702088,-2.09377,5000,0.63615686,1000,1000.0,1000,5,0.0,2053.474771613255,1924.1013344287871,1806.1936080902815,5,95.73188470450076,2.2542446,-0.0047357366,-2.2069907,20000,0.623717,1000,1000.0,1000,20,0.0,2066.3264911472797,1843.7233941428362,836.1603568431456,20,273.16042906784884,1399.0,78.58951926231384,20000.0,68.0,5352.417433261871,1360000.0,254.48686017844915,1360000.0
0.101553455,1.9829165,6.75,0.0079422,-0.0076781325,0.31213856,0.14814814814814814,80.0,11.684782,183.04134,2.0369205,-0.009478506,-2.2299926,5000,0.63117677,1000,1000.0,1000,5,0.0,2078.0276207157876,1860.4961562249343,1709.988869175315,5,134.68527069770826,2.1955872,-0.0105380975,-2.302877,20000,0.6183453,1000,1000.0,1000,20,0.0,2113.5669116154313,1780.0246148094768,829.1243141321465,20,334.4728345762162,1419.0,75.37671208381653,20000.0,69.0,5427.8712246418,1380000.0,265.33393998083426,1380000.0
0.12024295,1.9647402,6.6,0.008124302,-0.007972816,0.31148037,0.15151515151515152,80.0,8.745606,198.33504,2.3540375,-0.017378623,-2.1869314,5000,0.6343545,1000,1000.0,1000,5,0.0,2067.7507881028578,1942.2377968802116,1768.2359450533986,5,115.2461826489374,2.120042,-0.0137224095,-2.8042836,20000,0.63479924,1000,1000.0,1000,20,0.0,2080.1349561214447,1898.9483457009308,1600.2230338267982,20,125.09817368371134,1439.0,77.54913139343262,20000.0,70.0,5505.501751899719,1400000.0,257.90101888483224,1400000.0
0.078694664,1.9267,4.8,0.007392691,-0.0049802065,0.31002164,0.20833333333333334,80.0,5.260941,190.24023,2.3478665,0.0049112244,-2.2470045,5000,0.61151123,1000,1000.0,1000,5,0.0,2085.3386866776273,1764.6250778082758,859.2925372160971,5,471.1476035900926,2.2289534,-0.014358226,-2.326006,20000,0.61971366,1000,1000.0,1000,20,0.0,2074.3832937702537,1775.0833501394372,836.1987907774746,20,384.9051427702323,1459.0,78.50728583335876,20000.0,71.0,5584.090940237045,1420000.0,254.75342559227465,1420000.0
0.10201172,1.8929138,5.0,0.0071990145,-0.0063891476,0.30866688,0.2,80.0,5.5800624,194.06447,2.1304293,-0.015408994,-2.1836743,5000,0.6440646,1000,1000.0,1000,5,0.0,2116.213207522873,2038.0777925062926,1975.5270957830362,5,52.329249748962475,2.1889167,-0.015324177,-2.367546,20000,0.6319791,1000,1000.0,1000,20,0.0,2161.9566989000887,1933.804899444466,854.6400102116168,20,272.7391872657904,1479.0,79.29479479789734,20000.0,72.0,5663.467207670212,1440000.0,252.22336536685685,1440000.0
0.1087261,1.8641325,7.6,0.008637221,-0.009657852,0.30752218,0.13157894736842105,80.0,7.8224583,205.48415,2.1512518,-0.005656729,-2.225169,5000,0.6323741,1000,1000.0,1000,5,0.0,2088.5779106887057,1902.5071535475552,1180.6027907608077,5,361.0013968298133,2.3076656,-0.020073455,-2.2976823,20000,0.6423339,1000,1000.0,1000,20,0.0,2153.601377013605,1958.8045864866551,1710.86054230202,20,124.7326999709763,1499.0,78.04997277259827,20000.0,73.0,5741.594625234604,1460000.0,256.24608554663826,1460000.0
0.117112905,1.834525,7.2,0.008131152,-0.009856456,0.30639493,0.1388888888888889,80.0,14.479572,197.2585,2.1132274,-0.022132035,-2.172033,5000,0.6409845,1000,1000.0,1000,5,0.0,2104.4803812988102,1998.0477611931042,1835.5242786966264,5,90.37255844916344,2.2688572,-0.024654731,-2.3480184,20000,0.627167,1000,1000.0,1000,20,0.0,2178.2440668083727,1877.479502313095,895.2628652323037,20,341.1599094886763,1519.0,76.74086904525757,20000.0,74.0,5818.419324636459,1480000.0,260.6173248859756,1480000.0
0.16704834,1.7791884,20.0,0.0067026527,-0.023439627,0.30425012,0.04,80.0,6.4758787,198.27693,2.0427809,-0.00740416,-2.199465,5000,0.61602414,1000,1000.0,1000,5,0.0,2082.5073030665517,1756.1441913299263,889.0527908410877,5,447.5366545463032,2.1563566,-0.027400417,-2.4225664,20000,0.62777066,1000,1000.0,1000,20,0.0,2172.7862195270136,1889.40896774118,903.0705315172672,20,347.49583359114285,1539.0,78.09707164764404,20000.0,75.0,5896.597147226334,1500000.0,256.09154835197126,1500000.0
0.09850544,1.7581041,4.6,0.0072015626,-0.0062785856,0.30341315,0.21739130434782608,80.0,10.991352,202.76717,2.2500496,-0.020600608,-2.0523376,5000,0.6452442,1000,1000.0,1000,5,0.0,2190.81118961866,2011.6502968283835,1842.1908208802342,5,137.1483192861817,2.2618413,-0.023758398,-2.2643206,20000,0.6356261,1000,1000.0,1000,20,0.0,2220.5852025300264,1955.020825474686,878.6298879683018,20,300.1690547390916,1559.0,77.76554441452026,20000.0,76.0,5974.439958810806,1520000.0,257.18330850218587,1520000.0
0.16995528,1.7113417,23.75,0.0040772813,-0.025158815,0.3015845,0.031578947368421054,80.0,6.944093,194.06625,1.9745662,-0.026245145,-2.3753352,5000,0.6495063,1000,1000.0,1000,5,0.0,2187.268406845629,2037.9857076577841,1962.7551836026832,5,79.72669305773967,2.1572375,-0.01736203,-2.40049,20000,0.62354493,1000,1000.0,1000,20,0.0,2189.7338660880923,1855.4560356594825,859.1630565598607,20,429.8754317013642,1579.0,76.27590799331665,20000.0,77.0,6050.800804138184,1540000.0,262.20599041249585,1540000.0
0.09202293,1.6793752,5.4,0.007023839,-0.0067563485,0.3003582,0.18518518518518517,80.0,8.335762,205.30927,2.0481064,-0.018452313,-2.1837354,5000,0.65436465,1000,1000.0,1000,5,0.0,2285.272741626948,2114.067702105269,1868.7476492151618,5,140.4864529337659,2.286322,-0.020537702,-2.4165401,20000,0.6407977,1000,1000.0,1000,20,0.0,2272.202481277287,1968.9572946944274,885.4855417832732,20,297.9175998711927,1599.0,77.58561754226685,20000.0,78.0,6128.469544410706,1560000.0,257.7797359040735,1560000.0
0.09259033,1.6544374,4.8,0.007172846,-0.0048060375,0.2994391,0.20833333333333334,80.0,24.707806,205.01651,2.098987,-0.0026988916,-2.108634,5000,0.62222254,1000,1000.0,1000,5,0.0,2106.297566372901,1725.092289384082,907.9264369681478,5,434.3133230697383,2.275188,-0.023214068,-2.300351,20000,0.6419584,1000,1000.0,1000,20,0.0,2258.014034004882,1957.5483898259233,885.3097730902955,20,315.3774218708417,1619.0,78.01065373420715,20000.0,79.0,6206.561405181885,1580000.0,256.37523905571544,1580000.0
0.11331177,1.6284325,6.4,0.007845808,-0.008525589,0.298495,0.15625,80.0,14.972596,212.30293,2.0643957,-0.024236854,-2.1705208,5000,0.65828985,1000,1000.0,1000,5,0.0,2329.853456005454,2241.7288700437175,2137.6043322980404,5,64.03439074006647,2.06213,-0.029831806,-2.289601,20000,0.64133435,1000,1000.0,1000,20,0.0,2280.9675846134196,1985.1421320282475,1007.20450142771,20,303.059763434344,1639.0,77.11734747886658,20000.0,80.0,6283.761788606644,1600000.0,259.34501968549745,1600000.0
0.18848577,1.5785313,21.2,0.0041639637,-0.025032563,0.29670176,0.03773584905660377,80.0,16.2911,210.44588,1.9989542,-0.020530535,-2.0374053,5000,0.6185338,1000,1000.0,1000,5,0.0,2365.055434230715,1866.8783733148127,886.4187636524439,5,536.7878787773336,2.152182,-0.024005577,-2.2230606,20000,0.6439387,1000,1000.0,1000,20,0.0,2299.3610426615924,2013.3558442970302,984.8396649323404,20,334.35543381314835,1659.0,77.95623230934143,20000.0,81.0,6361.797698497772,1620000.0,256.55421519907674,1620000.0
0.10875202,1.546394,5.8,0.007832306,-0.00618135,0.29560417,0.1724137931034483,80.0,20.540855,215.02785,2.012682,-0.035116546,-2.1848211,5000,0.62739676,1000,1000.0,1000,5,0.0,2239.0793002843857,1820.4704464030451,857.3698438275605,5,495.02814289789296,2.2789097,-0.0226905,-2.2402484,20000,0.65284216,1000,1000.0,1000,20,0.0,2377.4043187983334,2050.31380650864,1643.1966718025506,20,215.85114511622385,1679.0,76.83622789382935,20000.0,82.0,6438.713824510574,1640000.0,260.2938815220806,1640000.0
0.11325335,1.5169824,7.0,0.008669537,-0.009716119,0.29456177,0.14285714285714285,80.0,14.344312,214.28085,1.9858191,-0.026171677,-2.178375,5000,0.64815915,1000,1000.0,1000,5,0.0,2217.3768346235156,2051.4619845840616,1787.838152172044,5,148.39254093235726,2.3245213,-0.025423542,-2.3723187,20000,0.6500153,1000,1000.0,1000,20,0.0,2332.7759075745707,2056.1739025631746,915.6988409608603,20,393.0988652689118,1699.0,77.77826523780823,20000.0,83.0,6516.570450305939,1660000.0,257.1412455504079,1660000.0
0.1276292,1.4845041,7.8,0.009095743,-0.0104313325,0.29332474,0.1282051282051282,80.0,16.074125,204.21617,2.0241394,-0.019131424,-2.2559443,5000,0.6364109,1000,1000.0,1000,5,0.0,2237.8825470507145,1942.3115011395887,1248.9361855518073,5,352.92412385049727,2.268926,-0.018441973,-2.1536667,20000,0.63143235,1000,1000.0,1000,20,0.0,2339.5637871585786,1948.6868388909509,866.3768359255046,20,470.049614307502,1719.0,77.54921412467957,20000.0,84.0,6594.193882465363,1680000.0,257.90074375022095,1680000.0
0.09140249,1.4615655,5.2,0.007199793,-0.0056058625,0.2923962,0.19230769230769232,80.0,24.972727,198.98973,2.196993,0.0028240345,-2.246877,5000,0.6305465,1000,1000.0,1000,5,0.0,2379.150360941887,1996.2427674431353,869.4507385268807,5,573.0336705125118,2.2005754,-0.008074626,-2.2449331,20000,0.62737924,1000,1000.0,1000,20,0.0,2356.34411964193,1893.6029582965189,862.688532140106,20,470.8071065824444,1739.0,76.59707283973694,20000.0,85.0,6670.8687748909,1700000.0,261.1065835615643,1700000.0
0.0873124,1.4517838,4.75,0.007629846,-0.0058932207,0.29201245,0.21052631578947367,80.0,12.675745,223.5784,2.0377996,-0.022529392,-2.155761,5000,0.6658634,1000,1000.0,1000,5,0.0,2261.9795731296763,2139.612654370628,2021.0460487324744,5,80.24903384126765,2.2322714,-0.022549812,-2.1133504,20000,0.6573976,1000,1000.0,1000,20,0.0,2341.9562627237756,2109.116477369488,1724.3074159286916,20,142.91649689034224,1759.0,76.80186438560486,20000.0,86.0,6747.744219303131,1720000.0,260.4103449830919,1720000.0
0.0865332,1.4325863,5.0,0.0075811762,-0.005270798,0.2913087,0.2,80.0,22.844933,226.78363,1.9879186,-0.030790512,-2.2508981,5000,0.6628312,1000,1000.0,1000,5,0.0,2354.2463078517467,2187.2789009523576,2042.0833565406501,5,131.12933139130348,2.1044307,-0.021851473,-2.0792022,20000,0.6631865,1000,1000.0,1000,20,0.0,2377.162825600244,2165.5664408975545,1749.9048519283533,20,134.20252170430007,1779.0,78.1249463558197,20000.0,87.0,6825.9612865448,1740000.0,256.0001757813707,1740000.0
0.11981201,1.4089499,6.4,0.0075129266,-0.00719743,0.29042533,0.15625,80.0,23.04141,222.35716,2.0108469,-0.027375463,-2.1274264,5000,0.65986276,1000,1000.0,1000,5,0.0,2287.773549746722,2061.364076618373,1838.4216243708506,5,174.21274132305527,2.4247298,-0.024434827,-2.4055293,20000,0.65513265,1000,1000.0,1000,20,0.0,2358.1745540574193,2097.064189087945,856.487228628248,20,336.0669122478652,1799.0,77.48802328109741,20000.0,88.0,6903.530042409897,1760000.0,258.10440314689043,1760000.0
0.08881487,1.4004749,5.6,0.006855197,-0.0053244676,0.2900091,0.17857142857142858,80.0,31.552141,223.7579,1.987014,-0.035746716,-2.1099715,5000,0.66515124,1000,1000.0,1000,5,0.0,2270.8043511509895,2139.758705246076,1935.0984002081677,5,114.35503369885606,2.2460716,-0.027777484,-2.2135684,20000,0.6651784,1000,1000.0,1000,20,0.0,2400.9666769504547,2171.7282003862783,1704.4145331680775,20,171.8503546157066,1819.0,77.04725980758667,20000.0,89.0,6980.666394472122,1780000.0,259.58093837401657,1780000.0
0.10929625,1.3983867,6.2,0.008277772,-0.0066185785,0.28991532,0.16129032258064516,80.0,23.664845,217.52342,2.009175,-0.03919696,-2.0204606,5000,0.6233089,1000,1000.0,1000,5,0.0,2150.420857653022,1842.0839931664989,904.3992889849469,5,474.1888252105124,2.2051451,-0.024457647,-2.3366456,20000,0.6509693,1000,1000.0,1000,20,0.0,2349.6668385714293,2048.377552803734,900.4482093006372,20,387.7981921216466,1839.0,78.80129528045654,20000.0,90.0,7059.545650243759,1800000.0,253.802934695671,1800000.0
0.08311632,1.390499,5.4,0.007326875,-0.0058986684,0.28962362,0.18518518518518517,80.0,16.911587,207.52182,2.0364165,0.020865774,-2.0057745,5000,0.5888378,1000,1000.0,1000,5,0.0,2246.465177773498,1531.991408967413,879.6145385503769,5,593.9580724960002,2.2400236,-0.01930502,-2.2463431,20000,0.6354913,1000,1000.0,1000,20,0.0,2317.4204208552837,1918.526695008867,865.7012428827584,20,458.0606423777321,1859.0,77.47279167175293,20000.0,91.0,7137.107870340347,1820000.0,258.1551480000704,1820000.0
0.084747314,1.3784033,4.8,0.0064453757,-0.0054966384,0.28914416,0.20833333333333334,80.0,12.860021,213.31294,2.0760484,-0.036273647,-2.0698981,5000,0.6683784,1000,1000.0,1000,5,0.0,2382.5743057988584,2256.2640325457323,2088.5519822502974,5,119.86422480795439,2.1573074,-0.026758214,-2.3045483,20000,0.65077734,1000,1000.0,1000,20,0.0,2390.261246697977,2088.604692372767,894.8899154923856,20,413.3001851191633,1879.0,78.68379974365234,20000.0,92.0,7215.871735334396,1840000.0,254.181929001382,1840000.0
0.18931697,1.3354467,20.8,0.008604982,-0.029922344,0.2875466,0.038461538461538464,80.0,9.535097,222.26718,2.2218828,-0.036265396,-2.205173,5000,0.67175215,1000,1000.0,1000,5,0.0,2363.3664889782667,2234.3954374299865,2071.716872645542,5,122.19444051443061,2.189383,-0.03707345,-2.373379,20000,0.6613858,1000,1000.0,1000,20,0.0,2413.1891320049763,2102.7611249572597,864.7478850688785,20,331.84223814380994,1899.0,79.67719674110413,20000.0,93.0,7295.6322429180145,1860000.0,251.0128470632092,1860000.0
0.14918213,1.2977571,10.0,0.010468001,-0.014934538,0.28611732,0.1,80.0,22.2812,233.05838,1.9672532,-0.046411768,-2.1515887,5000,0.6548896,1000,1000.0,1000,5,0.0,2241.3022633343935,1998.3349780378862,1643.196647260338,5,255.74724802133855,2.1998205,-0.03746827,-2.2279449,20000,0.66982335,1000,1000.0,1000,20,0.0,2436.1391443796456,2248.5857180505873,1911.2579391570762,20,152.1551394174369,1919.0,76.94224452972412,20000.0,94.0,7372.652553796768,1880000.0,259.9352296289414,1880000.0
0.12076344,1.2688406,6.8,0.009019161,-0.009670757,0.28506228,0.14705882352941177,80.0,23.002924,231.0005,2.0414577,-0.04342963,-2.2188935,5000,0.67132235,1000,1000.0,1000,5,0.0,2388.2123806364834,2286.770571628539,2136.176950778812,5,90.835114615237,2.1186256,-0.034448773,-2.1912127,20000,0.66846293,1000,1000.0,1000,20,0.0,2440.2804083526134,2159.614555777691,1241.8410827359185,20,262.7877572403902,1939.0,80.12120866775513,20000.0,95.0,7452.854808330536,1900000.0,249.62179593340338,1900000.0
0.10970365,1.2451566,5.2,0.0077277278,-0.0058826753,0.2842085,0.19230769230769232,80.0,19.234682,220.13394,1.9437546,-0.024097105,-2.1039627,5000,0.62671787,1000,1000.0,1000,5,0.0,2303.0969411963597,1948.1183705586475,812.5668858541176,5,570.5417030897524,2.0253186,-0.034266587,-2.2127147,20000,0.64274174,1000,1000.0,1000,20,0.0,2442.1726867798716,2034.453000290779,795.6094855889678,20,532.8674312537629,1959.0,78.7132294178009,20000.0,96.0,7531.651456832886,1920000.0,254.0868942607127,1920000.0
0.10485419,1.2137507,5.8,0.00737171,-0.006842551,0.28307343,0.1724137931034483,80.0,7.158373,206.41498,2.1246216,-0.010578743,-2.0284808,5000,0.626803,1000,1000.0,1000,5,0.0,2303.312549785711,1876.3141234988348,852.7331307325512,5,550.9255969246756,2.1993163,-0.029200265,-2.222887,20000,0.63917124,1000,1000.0,1000,20,0.0,2370.498455248773,2028.1593875011663,815.0485912710428,20,511.28574575437545,1979.0,76.35180711746216,20000.0,97.0,7608.082186937332,1940000.0,261.9453390177306,1940000.0
0.13900839,1.1855577,7.4,0.007953172,-0.009028357,0.2820781,0.13513513513513514,80.0,28.849314,227.58704,1.8851454,-0.022821598,-2.0893993,5000,0.6315401,1000,1000.0,1000,5,0.0,2261.15720320493,1871.9443707257974,822.841603677487,5,529.0133296078216,1.9995997,-0.035488203,-2.3739026,20000,0.6578571,1000,1000.0,1000,20,0.0,2422.8486831430346,2151.6159661825513,802.9273800849915,20,332.29432627676795,1999.0,76.86754322052002,20000.0,98.0,7685.022681236267,1960000.0,260.18783952315704,1960000.0
0.08531698,1.1751661,4.8,0.0072516366,-0.0049871383,0.281687,0.20833333333333334,80.0,35.7007,230.61058,2.0630198,-0.045691706,-1.9377791,5000,0.6721055,1000,1000.0,1000,5,0.0,2271.4451404213905,2209.9158796106467,2144.124929882586,5,48.3957120131487,2.1067073,-0.041828975,-2.1774068,20000,0.6678257,1000,1000.0,1000,20,0.0,2414.498291231692,2183.1590030338384,1626.6089414339513,20,178.72232134008144,2019.0,77.16621518135071,20000.0,99.0,7762.278363227844,1980000.0,259.18078206890647,1980000.0
0.13152204,1.1391122,8.4,0.009086572,-0.011381898,0.28038648,0.11904761904761904,80.0,7.6934643,234.44093,2.1732516,-0.038036577,-2.0670817,5000,0.6650595,1000,1000.0,1000,5,0.0,2357.753814553842,2207.2718803177586,2089.184054998681,5,94.33093282315482,2.0739198,-0.038986314,-2.0541606,20000,0.66808283,1000,1000.0,1000,20,0.0,2422.801776336506,2253.7316433477563,2044.760295322165,20,92.16937754631012,2039.0,78.50106835365295,20000.0,100.0,7840.855091094971,2000000.0,254.77360269669913,2000000.0
