actor/backtrack_steps,actor/kl,actor/loss,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.0,0.009536264,-0.055348426,80.0,4.9001794,148.83807,1.6904948,0.018448995,-2.006993,5000,0.4544168,1000,1000.0,1000,5,0.0,1852.33726516366,1321.3480693412944,964.572825729847,5,423.40523356318795,1.8157899,0.0011064769,-2.1567535,20000,0.5080304,1000,1000.0,1000,20,0.0,1865.4457883760333,1426.8404491572408,935.548862695694,20,382.5497952795048,2229.0,66.47357392311096,20000.0,110.0,7406.792570590973,2200000.0,300.87144138110756,2200000.0
1.0,0.009600077,-0.060609743,80.0,3.207672,126.135056,1.7496765,0.018439855,-1.9589936,5000,0.47420013,1000,1000.0,1000,5,0.0,1803.2127792611718,1261.1328118707984,915.5546534061432,5,396.08442710641424,1.7979347,0.025234291,-2.0266023,20000,0.4622734,1000,1000.0,1000,20,0.0,1920.930139914155,1236.89980962085,819.1661473959684,20,399.7079061553023,2249.0,65.63342261314392,20000.0,111.0,7472.478254079819,2220000.0,304.7227952423549,2220000.0
1.0,0.009483373,-0.065635666,80.0,2.144094,152.61006,1.7673134,-0.02133889,-1.9953707,5000,0.5537149,1000,1000.0,1000,5,0.0,1840.6189428567886,1646.5190681099891,917.8123589977622,5,364.4374985545218,1.8778768,0.013517967,-1.999539,20000,0.5052122,1000,1000.0,1000,20,0.0,1933.165783584118,1482.3307622021996,939.562229173258,20,427.079060336424,2269.0,66.43664646148682,20000.0,112.0,7539.002812623978,2240000.0,301.0386746657051,2240000.0
1.0,0.009653601,-0.051353224,80.0,2.4578674,147.38516,1.9494755,0.02667636,-1.7881815,5000,0.46311936,1000,1000.0,1000,5,0.0,1897.803804114461,1316.8697908401489,940.1822070926428,5,436.2837532148192,2.0509539,0.0025621406,-2.0107741,20000,0.50479186,1000,1000.0,1000,20,0.0,1941.30339589715,1470.6607824138366,924.4727497790009,20,428.4184028731609,2289.0,66.21343517303467,20000.0,113.0,7605.268681049347,2260000.0,302.053502400748,2260000.0
1.0,0.009547566,-0.059897143,80.0,1.7159445,135.98534,1.5828066,0.021304233,-1.8314645,5000,0.42516074,1000,1000.0,1000,5,0.0,1907.9382428899407,1145.3200340636074,938.2430856153369,5,381.4406282652582,1.8006272,0.013948491,-2.0079956,20000,0.46655843,1000,1000.0,1000,20,0.0,1933.5481109768152,1302.6860907220282,871.0931439846754,20,432.6992306937367,2309.0,67.04031467437744,20000.0,114.0,7672.3625111579895,2280000.0,298.32795530782204,2280000.0
1.0,0.009636463,-0.052583158,80.0,3.232592,161.85143,1.6480331,0.0008055656,-1.8345406,5000,0.4929515,1000,1000.0,1000,5,0.0,1961.2029052972794,1400.0128764800727,934.6003973148763,5,414.52772603085884,1.8136008,-0.00513966,-1.9579179,20000,0.53591967,1000,1000.0,1000,20,0.0,1935.193514317274,1603.3436831364058,909.529928855598,20,399.79088786644127,2329.0,66.03658652305603,20000.0,115.0,7738.451294898987,2300000.0,302.8624138986529,2300000.0
1.0,0.009539301,-0.051861204,80.0,3.0679493,161.49356,1.6661837,0.016426032,-1.7674341,5000,0.4827782,1000,1000.0,1000,5,0.0,1954.5962102413177,1371.3512203343212,921.2433264404535,5,466.6392655260525,1.8203946,-0.003964166,-1.8104451,20000,0.5223411,1000,1000.0,1000,20,0.0,1955.256298987195,1561.2992524103727,930.3841671198606,20,422.973905818194,2349.0,66.00916838645935,20000.0,116.0,7804.51180934906,2320000.0,302.9882134388873,2320000.0
1.0,0.009492325,-0.057550408,80.0,2.826841,162.0132,1.6685574,-0.008629163,-1.836351,5000,0.49500346,1000,1000.0,1000,5,0.0,1859.228443607688,1448.4665647279471,932.2600925415754,5,408.97785203255256,1.7058821,-0.003400309,-1.9329674,20000,0.5240521,1000,1000.0,1000,20,0.0,1986.557291135192,1566.2844724419294,899.4746897630394,20,443.5456516983126,2369.0,66.8501718044281,20000.0,117.0,7871.415575265884,2340000.0,299.176493644781,2340000.0
1.0,0.009563635,-0.054806452,80.0,2.4087536,130.44057,1.8490417,-0.0116585735,-1.9204972,5000,0.5398528,1000,1000.0,1000,5,0.0,1917.4405131489038,1681.1473151937128,924.2978483587503,5,379.39569147631516,1.681036,0.01723036,-1.9897144,20000,0.45455745,1000,1000.0,1000,20,0.0,1945.6938736774027,1242.4921992368413,931.7308422960341,20,422.2716259571138,2389.0,67.14754676818848,20000.0,118.0,7938.649847984314,2360000.0,297.85153684088294,2360000.0
1.0,0.0096558435,-0.04935203,80.0,2.512826,148.07661,1.6797748,0.015105437,-1.8552518,5000,0.41968387,1000,1000.0,1000,5,0.0,1925.123588949442,1149.8452201664447,923.9412618279457,5,388.0631284538129,1.7298573,0.0004826684,-1.8950408,20000,0.49142295,1000,1000.0,1000,20,0.0,1970.2084563300014,1449.4366219758056,924.1110354363918,20,448.3283042881374,2409.0,66.58004260063171,20000.0,119.0,8005.283408880234,2380000.0,300.3903154578372,2380000.0
1.0,0.009562869,-0.053061448,80.0,2.6604676,149.9977,1.6926572,0.0064520827,-1.7617967,5000,0.5037453,1000,1000.0,1000,5,0.0,1967.6979602873325,1550.0616759959607,963.714677810669,5,476.36434263965594,1.7148552,-0.000120496465,-1.9251065,20000,0.4609876,1000,1000.0,1000,20,0.0,1996.5251974612474,1378.4357252221089,936.9026844184846,20,461.563938226109,2429.0,65.49844121932983,20000.0,120.0,8070.834181070328,2400000.0,305.3507782426068,2400000.0
1.0,0.009658602,-0.053958975,80.0,1.8176929,115.77587,2.048716,0.00836624,-1.818208,5000,0.54421395,1000,1000.0,1000,5,0.0,1859.3432630598545,1522.4220566011966,944.4090345650911,5,334.30708559020417,1.7946682,0.011395744,-1.8502419,20000,0.42397842,1000,1000.0,1000,20,0.0,1973.0275326743722,1167.791649820283,924.8719890695065,20,360.0701303608866,2449.0,66.2840564250946,20000.0,121.0,8137.170710325241,2420000.0,301.73168449039224,2420000.0
1.0,0.0096423365,-0.05681634,80.0,4.418729,145.08223,1.7599521,0.039856043,-1.8049911,5000,0.43715793,1000,1000.0,1000,5,0.0,1811.5989691317081,1168.5783191045746,936.237643301487,5,331.62917896556064,1.7247444,0.012777007,-1.8354537,20000,0.4863157,1000,1000.0,1000,20,0.0,1919.724320486188,1403.914052268397,944.3006155304611,20,385.9809787907842,2469.0,66.40347242355347,20000.0,122.0,8203.626596450806,2440000.0,301.1890684335049,2440000.0
1.0,0.009502634,-0.063249774,80.0,3.0447946,145.70508,1.6349596,0.008005235,-1.7726152,5000,0.53414845,1000,1000.0,1000,5,0.0,1930.4217440485954,1656.1285365700721,970.5757486671209,5,357.51185077326886,1.7960442,0.0118700825,-1.842357,20000,0.47230777,1000,1000.0,1000,20,0.0,1968.9384764283895,1379.1713266834035,946.5591161996126,20,426.74633513673996,2489.0,67.23731422424316,20000.0,123.0,8270.916874885559,2460000.0,297.4538800478853,2460000.0
1.0,0.009441972,-0.08015247,80.0,2.3554037,149.09073,1.717028,-0.005475885,-1.9154773,5000,0.5443722,1000,1000.0,1000,5,0.0,1930.2878732979298,1675.8952460749074,946.8082819879055,5,370.1904402014908,1.8456967,0.0077057616,-1.9365845,20000,0.51508844,1000,1000.0,1000,20,0.0,1977.879797488451,1527.318044857448,940.6765094287694,20,426.2854211026878,2509.0,66.4768877029419,20000.0,124.0,8337.445774316788,2480000.0,300.8564433607639,2480000.0
1.0,0.009671725,-0.061269782,80.0,2.807954,168.26704,1.7412224,-0.00094587787,-1.8192997,5000,0.5376061,1000,1000.0,1000,5,0.0,1977.6460892781615,1590.5863476499915,951.8760891705751,5,360.5667737811463,1.7919631,0.003926399,-1.808143,20000,0.521944,1000,1000.0,1000,20,0.0,1986.7558290362358,1580.1480727043468,926.248194091022,20,390.3874865146143,2529.0,66.48492360115051,20000.0,125.0,8403.984699249268,2500000.0,300.8200794511239,2500000.0
1.0,0.009601725,-0.068831876,80.0,2.2185252,166.91798,1.624036,-0.002518765,-1.753308,5000,0.5053094,1000,1000.0,1000,5,0.0,1884.9828840643167,1495.9303804069757,922.3696422278881,5,461.3222648377884,2.0240397,0.000856371,-1.8304412,20000,0.52384675,1000,1000.0,1000,20,0.0,1990.3877507597208,1648.521014246205,940.999602207914,20,414.8206821074497,2549.0,66.43809247016907,20000.0,126.0,8470.477717638016,2520000.0,301.032122633263,2520000.0
1.0,0.009577948,-0.28265625,80.0,2.5571537,153.59244,1.6408371,-0.010659363,-1.8913417,5000,0.5354911,1000,1000.0,1000,5,0.0,1906.3257984668016,1624.8703207090498,954.0147175788879,5,358.944595594364,1.7878163,-0.0026946384,-1.7598593,20000,0.5034317,1000,1000.0,1000,20,0.0,1982.6707256808877,1504.6468847215117,908.424333781004,20,461.15819672962914,2569.0,66.48011517524719,20000.0,127.0,8537.009813070297,2540000.0,300.84183740173,2540000.0
1.0,0.009626572,-0.05389731,80.0,2.067174,160.77899,1.6579005,-0.0045114756,-1.7441406,5000,0.46235254,1000,1000.0,1000,5,0.0,2040.1056221351027,1318.7785289881751,931.3152437731624,5,477.05816192390387,1.7089037,0.0017857064,-2.0215,20000,0.51258725,1000,1000.0,1000,20,0.0,1939.735733896494,1539.4699047987233,914.929492726922,20,441.43330520766955,2589.0,66.54577326774597,20000.0,128.0,8603.608791351318,2560000.0,300.54500861430046,2560000.0
1.0,0.009666447,-0.051000398,80.0,2.3629546,154.26999,1.8513074,0.014945078,-1.8371385,5000,0.44629976,1000,1000.0,1000,5,0.0,1908.7234776616096,1245.9583731502294,871.8242164552212,5,412.6782076715349,1.7861903,0.01008366,-1.8822131,20000,0.47814983,1000,1000.0,1000,20,0.0,2021.9852191731334,1419.2802669595026,885.560799613595,20,500.52306119501856,2609.0,65.64352107048035,20000.0,129.0,8669.304822444916,2580000.0,304.6759173464558,2580000.0
1.0,0.009621363,-0.055591356,80.0,3.3365197,156.11162,1.8297215,0.025063941,-1.5965549,5000,0.38839072,1000,1000.0,1000,5,0.0,1925.2774130105972,1147.4288621589542,901.7572626173496,5,389.83290069327785,1.665417,0.0010314208,-1.8831668,20000,0.52140427,1000,1000.0,1000,20,0.0,2000.9697118103504,1567.627166838199,921.7737660109997,20,421.0163047822705,2629.0,66.54485869407654,20000.0,130.0,8735.902274370193,2600000.0,300.54913921968085,2600000.0
1.0,0.009570839,-0.10292357,80.0,2.2659085,174.64104,1.7668808,-0.0037263373,-1.7441847,5000,0.5307495,1000,1000.0,1000,5,0.0,1952.4770249724388,1660.2589436881244,942.3016524985433,5,387.53920589321535,1.9338111,-0.001142403,-1.8087649,20000,0.53547436,1000,1000.0,1000,20,0.0,2051.5335922390223,1713.422876831144,877.8687618896365,20,400.59626281842424,2649.0,66.19742131233215,20000.0,131.0,8802.153051376343,2620000.0,302.12657235749646,2620000.0
1.0,0.009661699,-0.061411224,80.0,3.1488504,167.35614,1.6708314,-0.001315291,-1.6867901,5000,0.5026326,1000,1000.0,1000,5,0.0,2033.589513540268,1559.5985298603773,911.1728683114052,5,528.1884949821184,1.8039331,-0.0031661165,-1.8069799,20000,0.53296375,1000,1000.0,1000,20,0.0,2037.9380934983492,1664.9663204950048,865.1575715690851,20,409.814057965097,2669.0,66.61522698402405,20000.0,132.0,8868.81935095787,2640000.0,300.23165731757524,2640000.0
1.0,0.009543007,-0.06325053,80.0,1.815868,166.208,1.5941684,0.0061227,-1.7861586,5000,0.4981791,1000,1000.0,1000,5,0.0,2069.1379606872797,1556.9008252535016,913.7135515511036,5,525.6936830197433,1.8371358,0.0060660075,-1.7357976,20000,0.5156786,1000,1000.0,1000,20,0.0,2070.1541752666235,1608.2939111323096,888.771837964654,20,501.34506897331426,2689.0,67.39451956748962,20000.0,133.0,8936.266449928284,2660000.0,296.7600352128303,2660000.0
1.0,0.009703106,-0.054121684,80.0,1.9485358,157.12625,1.6947294,0.0018001476,-1.8767405,5000,0.5325254,1000,1000.0,1000,5,0.0,2028.8640955984592,1528.912715807557,908.626649543643,5,404.8339314800102,1.8134185,0.0004529622,-1.9237845,20000,0.48909953,1000,1000.0,1000,20,0.0,2039.1127922087908,1471.887687476538,907.6310616880655,20,512.1708931246334,2709.0,67.26692843437195,20000.0,134.0,9003.588449716568,2680000.0,297.32292622090995,2680000.0
1.0,0.009574242,-0.06648592,80.0,3.3563397,149.78868,1.6366607,0.012245366,-1.6926847,5000,0.5015244,1000,1000.0,1000,5,0.0,2040.3178922981024,1534.3187286189059,906.7049435824156,5,516.6170457456083,1.7373962,0.0015398547,-1.8731194,20000,0.5088734,1000,1000.0,1000,20,0.0,2065.798324596137,1469.8440491177607,880.8197814449668,20,513.1988510099882,2729.0,66.74055910110474,20000.0,135.0,9070.38261771202,2700000.0,299.6678521931793,2700000.0
1.0,0.009508068,-0.059790723,80.0,3.284861,169.07079,1.6935759,-0.0035360476,-1.767102,5000,0.49180767,1000,1000.0,1000,5,0.0,1917.7427342385054,1367.6124799892307,905.9650447890162,5,456.41287704340226,1.7803657,-0.0014859644,-1.7549182,20000,0.5248104,1000,1000.0,1000,20,0.0,2080.8544463813305,1633.8585936411632,911.5633136704564,20,467.3716259163861,2749.0,66.51195788383484,20000.0,136.0,9136.986145734787,2720000.0,300.69780888018073,2720000.0
1.0,0.009643079,-0.060974717,80.0,2.4954152,164.95697,1.6267166,-0.010207869,-1.7753274,5000,0.5208873,1000,1000.0,1000,5,0.0,2095.9301058501005,1548.3166263841092,919.8689621537924,5,496.4101924330584,1.7401174,-0.0025539366,-1.8358192,20000,0.5061132,1000,1000.0,1000,20,0.0,2082.022548556328,1508.6851352811268,884.3634833120741,20,492.43374075545296,2769.0,66.41936206817627,20000.0,137.0,9203.46029639244,2740000.0,301.1170143349309,2740000.0
1.0,0.0096408315,-0.6472193,80.0,1.5258789,151.01564,1.682987,-0.0035390728,-1.706313,5000,0.5488774,1000,1000.0,1000,5,0.0,2093.895656183362,1833.1714023515583,922.9222493395209,5,455.5794691798028,1.803427,0.006757489,-1.7815459,20000,0.48130858,1000,1000.0,1000,20,0.0,2059.3353686481714,1470.4212588377297,872.532377757132,20,545.5057853674565,2789.0,67.36005306243896,20000.0,138.0,9270.872964859009,2760000.0,296.91188012368593,2760000.0
1.0,0.009682241,-0.0554066,80.0,3.0547063,148.58688,1.7541561,0.011638095,-1.7094681,5000,0.4698092,1000,1000.0,1000,5,0.0,2086.5540522038937,1383.473624099046,895.5021402537823,5,558.1538377917105,1.7652621,0.003093816,-1.8046865,20000,0.50602955,1000,1000.0,1000,20,0.0,2099.544739037752,1523.3865450670942,855.6511816903949,20,492.41723617244963,2809.0,66.50477981567383,20000.0,139.0,9337.477640151978,2780000.0,300.7302641318783,2780000.0
1.0,0.009617694,-0.04780044,80.0,2.6340857,172.3409,1.6987841,-0.020016614,-1.7373952,5000,0.51732606,1000,1000.0,1000,5,0.0,2092.005784317851,1598.674217930436,954.6204036921263,5,520.0358234376638,1.8895432,-0.008297992,-1.8719733,20000,0.5374833,1000,1000.0,1000,20,0.0,2103.487939737737,1723.2215076517314,881.612152736634,20,466.3632570619517,2829.0,66.41962385177612,20000.0,140.0,9403.950398683548,2800000.0,301.11582752459657,2800000.0
1.0,0.009608808,-0.052437473,80.0,4.0529227,159.58617,1.6453738,-0.02034173,-1.7931507,5000,0.5892801,1000,1000.0,1000,5,0.0,2102.8381335139275,2086.0034676592795,2053.259599350393,5,17.35276846982917,1.9113902,-0.019518115,-1.9201221,20000,0.5115908,1000,1000.0,1000,20,0.0,2096.8343914225698,1490.2534038598255,891.8921574503183,20,494.4125650919388,2849.0,66.64580965042114,20000.0,141.0,9470.649840831757,2820000.0,300.0938859458153,2820000.0
1.0,0.009720627,-0.05188123,80.0,2.6098707,172.52086,1.7081378,-0.011060016,-1.8999531,5000,0.55730945,1000,1000.0,1000,5,0.0,2101.3332028463483,1811.1240168467164,937.023829087615,5,441.9992104145164,2.002266,-0.0050741937,-1.8186266,20000,0.53537387,1000,1000.0,1000,20,0.0,2125.700945958495,1656.9704234021017,877.942168995738,20,509.7741179320223,2869.0,66.57473587989807,20000.0,142.0,9537.277831792831,2840000.0,300.41425978888344,2840000.0
1.0,0.00963884,-0.0479879,80.0,2.9577422,174.27527,1.7020489,-0.0038468735,-1.7869376,5000,0.49318078,1000,1000.0,1000,5,0.0,2049.7818142641336,1369.7830552581697,848.5369642600417,5,554.8409850469224,1.8108218,-0.006806427,-1.8882858,20000,0.53970456,1000,1000.0,1000,20,0.0,2142.268992714584,1670.4341087201028,884.949111847207,20,505.6296076729155,2889.0,66.28939056396484,20000.0,143.0,9603.620202541351,2860000.0,301.7074049082007,2860000.0
1.2,0.00903651,-0.06355977,80.0,2.7729406,155.25978,1.6903775,-0.0063630454,-1.7538383,5000,0.5497017,1000,1000.0,1000,5,0.0,2077.0644089877605,1811.3944310640916,999.0663798451424,5,408.8462218169701,1.730061,-0.001273416,-1.7888256,20000,0.49923894,1000,1000.0,1000,20,0.0,2130.079399615526,1475.336248708528,883.5662593618035,20,565.3075486416011,2909.0,67.01989889144897,20000.0,144.0,9670.6976313591,2880000.0,298.4188327767201,2880000.0
1.0,0.0096344035,-0.0568749,80.0,2.8156054,149.50385,1.6939445,0.0122672655,-1.7365525,5000,0.5032993,1000,1000.0,1000,5,0.0,2081.5626301839948,1441.149824114144,954.188936419785,5,500.3767468204289,1.7833337,-0.0032637634,-1.8837116,20000,0.47871974,1000,1000.0,1000,20,0.0,2131.035557806492,1416.3047420505434,871.513721421361,20,529.4458809485699,2929.0,67.21578812599182,20000.0,145.0,9737.96570801735,2900000.0,297.54914072436736,2900000.0
1.0,0.009447351,-0.10365223,80.0,2.4922519,159.19781,1.7702289,-0.018201452,-1.7602239,5000,0.5865531,1000,1000.0,1000,5,0.0,2090.38309205696,2042.7492320802062,1972.4383500758559,5,43.459307077598254,1.7324442,-0.005449498,-1.7693138,20000,0.50146276,1000,1000.0,1000,20,0.0,2127.8169421628118,1523.8169622766727,897.9705401714891,20,540.5023675417306,2949.0,66.75539493560791,20000.0,146.0,9804.776676416397,2920000.0,299.60125349107665,2920000.0
1.0,0.009663649,-0.09845865,80.0,3.557364,164.96626,1.6497421,-0.00064693525,-1.7426226,5000,0.5490724,1000,1000.0,1000,5,0.0,2072.1144072934985,1730.5522932747378,966.3872209489346,5,391.85998236838407,1.6940556,-0.0064395475,-1.8712956,20000,0.5216256,1000,1000.0,1000,20,0.0,2129.89245711267,1567.9152704672729,880.3868613541126,20,513.134336655324,2969.0,66.77854418754578,20000.0,147.0,9871.60797739029,2940000.0,299.49739460971966,2940000.0
1.0,0.009613971,-0.05116099,80.0,3.777836,188.37372,1.6406406,0.010181782,-1.6802374,5000,0.46055624,1000,1000.0,1000,5,0.0,1993.5344113260508,1341.5126169122755,909.5688955709338,5,505.45398075676445,1.8020175,-0.016731752,-1.8218999,20000,0.57348996,1000,1000.0,1000,20,0.0,2136.6663057832047,1917.1185322956997,950.483389891684,20,327.66087473857186,2989.0,66.84074234962463,20000.0,148.0,9938.503272533417,2960000.0,299.2186995079404,2960000.0
1.0,0.009664646,-0.05558162,80.0,4.059904,176.34201,1.7445614,-0.019469323,-1.6048858,5000,0.5150621,1000,1000.0,1000,5,0.0,2146.258535295725,1578.9469120979309,918.1662799865007,5,524.3645499333726,1.696485,-0.0101162875,-1.8691266,20000,0.5389653,1000,1000.0,1000,20,0.0,2177.428309700452,1696.6087521695765,887.4320575892925,20,525.4193959458116,3009.0,67.28407597541809,20000.0,149.0,10005.83977341652,2980000.0,297.247152614638,2980000.0
1.2,0.009034452,-0.20612764,80.0,3.1661468,190.0584,1.6763045,-0.024542298,-1.8893881,5000,0.55276096,1000,1000.0,1000,5,0.0,2152.5425339639187,1846.9295784272254,885.915403123945,5,482.5495904767924,1.7777328,-0.0018195076,-1.9873638,20000,0.54319686,1000,1000.0,1000,20,0.0,2150.243120416999,1777.8672564665671,888.3583582751453,20,493.15551628748716,3029.0,66.99407005310059,20000.0,150.0,10072.88764834404,3000000.0,298.5338849266461,3000000.0
1.0,0.009709561,-0.045406535,80.0,2.4780529,162.01257,1.6582793,0.01686194,-1.6444724,5000,0.51248723,1000,1000.0,1000,5,0.0,2146.32830747962,1616.2185022143647,913.5691706985235,5,563.7486769917464,1.721461,-0.0012764949,-1.8075974,20000,0.5044239,1000,1000.0,1000,20,0.0,2176.308429159224,1565.641352304537,865.9296782612801,20,588.7534001501217,3049.0,67.89468598365784,20000.0,151.0,10140.838040351868,3020000.0,294.5738640696265,3020000.0
1.0,0.009589428,-0.05667585,80.0,2.2258253,164.42795,1.5830197,0.0038480859,-1.7623576,5000,0.48487946,1000,1000.0,1000,5,0.0,2163.9562766849995,1397.0607748430223,889.6042877268046,5,598.8410051842515,1.7416811,-0.007887383,-1.8298421,20000,0.5240182,1000,1000.0,1000,20,0.0,2180.361096099019,1611.2160641655107,853.8313425723463,20,586.4877400100373,3069.0,67.0367910861969,20000.0,152.0,10207.928591966629,3040000.0,298.3436360234443,3040000.0
1.0,0.009566447,-0.048263513,80.0,2.3200405,170.51044,1.6970603,-0.00296446,-1.6617088,5000,0.51974124,1000,1000.0,1000,5,0.0,2156.0200056862086,1647.0402442310005,871.8492652997375,5,621.6272534414653,1.8792536,0.00032904482,-1.8272958,20000,0.5254069,1000,1000.0,1000,20,0.0,2207.921033980325,1658.3145995949394,857.891088694334,20,575.2018343146683,3089.0,66.93169903755188,20000.0,153.0,10274.919465065002,3060000.0,298.81207690214234,3060000.0
1.0,0.009667126,-0.05114791,80.0,2.7198422,172.51079,1.7246368,-0.02359791,-1.7807264,5000,0.59355694,1000,1000.0,1000,5,0.0,2135.2584734410048,2084.06336106509,1962.4284088686109,5,63.654210862869235,1.764617,0.0027970308,-1.995568,20000,0.52893746,1000,1000.0,1000,20,0.0,2180.34463349171,1646.5452277163276,828.368380382657,20,530.0340700320007,3109.0,66.2224645614624,20000.0,154.0,10341.19571518898,3080000.0,302.0123176091943,3080000.0
1.2,0.009081474,-0.05672217,80.0,1.9231488,179.4712,1.6344465,-0.008679763,-1.8276839,5000,0.51916796,1000,1000.0,1000,5,0.0,2093.7553008273244,1598.0482218325137,885.0199679285288,5,565.370184419697,1.745553,-0.01474549,-1.8040853,20000,0.5354003,1000,1000.0,1000,20,0.0,2192.4595204982907,1696.355786731746,910.5242868298665,20,572.0313732454276,3129.0,67.37915062904358,20000.0,155.0,10408.628138065338,3100000.0,296.8277250942231,3100000.0
1.0,0.009550738,-0.057244577,80.0,2.3017929,152.38002,1.6644564,-0.0071505904,-1.8881235,5000,0.48760667,1000,1000.0,1000,5,0.0,2147.572315700352,1371.3986482794396,889.1084758937359,5,554.9439823713898,1.8699113,-0.0045826025,-1.8548751,20000,0.5087136,1000,1000.0,1000,20,0.0,2210.9096976295114,1495.4972995160176,891.7733386419713,20,577.3940575845193,3149.0,66.9693992137909,20000.0,156.0,10475.650373220444,3120000.0,298.6438617457604,3120000.0
1.0,0.009606359,-0.053282727,80.0,2.556088,176.83377,1.7352426,0.016804943,-1.6044881,5000,0.4699525,1000,1000.0,1000,5,0.0,2172.43324124068,1416.5476164191962,903.8402514308691,5,610.2363147655714,1.6724601,-0.008075926,-1.8474789,20000,0.5330983,1000,1000.0,1000,20,0.0,2241.540572296828,1723.1650135835923,887.1444110050797,20,539.9542992866149,3169.0,66.85737729072571,20000.0,157.0,10542.564491510391,3140000.0,299.1442502004091,3140000.0
1.0,0.009710285,-0.047433455,80.0,3.1056843,164.1923,1.7116411,-0.024169164,-1.8792002,5000,0.5618984,1000,1000.0,1000,5,0.0,2166.0871910750866,1833.5055773148313,946.8082854980603,5,455.38696309004223,1.8128948,-0.019111244,-1.9098104,20000,0.51759297,1000,1000.0,1000,20,0.0,2210.011812247336,1599.916090844362,844.4940313994884,20,544.9153746053059,3189.0,66.9551682472229,20000.0,158.0,10609.573875904083,3160000.0,298.7073369176328,3160000.0
1.0,0.009647796,-0.06443093,80.0,4.697554,153.7933,1.726071,-0.01411894,-1.8106682,5000,0.5356863,1000,1000.0,1000,5,0.0,2169.4236976206303,1571.9793842727317,896.3328182520345,5,554.5371852276513,1.7084388,-0.007488051,-1.8270855,20000,0.48861,1000,1000.0,1000,20,0.0,2225.8429288975894,1416.3017879859603,872.319404155016,20,574.3649926352765,3209.0,67.23852753639221,20000.0,159.0,10676.866419553757,3180000.0,297.4485125239423,3180000.0
1.0,0.009672171,-0.058482625,80.0,3.8007042,182.89514,1.5581384,-0.024042154,-1.6694875,5000,0.46785253,1000,1000.0,1000,5,0.0,2188.7430691197515,1403.0058533684582,871.7210571542382,5,625.2189370091531,1.764221,-0.0118505405,-1.8820417,20000,0.55193955,1000,1000.0,1000,20,0.0,2241.270147614181,1823.875391421374,900.2977920630947,20,515.6665917653007,3229.0,67.01795315742493,20000.0,160.0,10743.93909406662,3200000.0,298.42749677866277,3200000.0
1.0,0.009621775,-0.046906274,80.0,3.586044,176.10478,1.7477686,-0.021831524,-1.8301105,5000,0.5583006,1000,1000.0,1000,5,0.0,2152.6791376173496,1747.273006654205,894.7181168608367,5,480.20609539629993,1.8489386,-0.014272979,-1.7597349,20000,0.5276329,1000,1000.0,1000,20,0.0,2209.387537419796,1690.888870336744,845.0174953378737,20,564.7242411962729,3249.0,67.2090973854065,20000.0,161.0,10811.204239606857,3220000.0,297.57876207310466,3220000.0
1.0,0.0096693365,-0.051631402,80.0,2.2226832,187.85329,1.7067404,0.004113519,-1.7536304,5000,0.45134455,1000,1000.0,1000,5,0.0,2113.6336037032306,1361.3001942254602,817.078285807278,5,584.3445341169758,1.7878124,-0.012317239,-1.7913191,20000,0.54118884,1000,1000.0,1000,20,0.0,2249.25188260898,1818.7165222468552,872.5397954722866,20,548.1915248049934,3269.0,66.96475601196289,20000.0,162.0,10878.224372625351,3240000.0,298.6645691119536,3240000.0
1.0,0.009502212,-0.061780494,80.0,2.9299746,186.91223,1.7828841,-0.017709421,-1.7255273,5000,0.5907937,1000,1000.0,1000,5,0.0,2185.663689956069,2096.8814820814177,2018.199041891843,5,57.34043368013994,1.6284398,-0.0039185476,-1.7473276,20000,0.526712,1000,1000.0,1000,20,0.0,2203.9135125046596,1738.282049737579,773.5039002597332,20,568.0907932862417,3289.0,66.74819374084473,20000.0,163.0,10945.026204586029,3260000.0,299.6335762680204,3260000.0
1.0,0.009657589,-0.0518476,80.0,4.089276,173.82074,1.6897573,-0.015254145,-1.6204025,5000,0.54711837,1000,1000.0,1000,5,0.0,2153.095271302387,1834.51029804321,902.0736689353362,5,472.87168991339803,1.8379561,-0.0154747395,-1.8420565,20000,0.53451264,1000,1000.0,1000,20,0.0,2217.03066499345,1761.951957102277,792.7240328434855,20,532.9004628992445,3309.0,67.04616141319275,20000.0,164.0,11012.12775850296,3280000.0,298.3019397149943,3280000.0
1.0,0.009691017,-0.06203989,80.0,4.284068,192.52533,1.6684275,-0.01721799,-1.6619923,5000,0.55000037,1000,1000.0,1000,5,0.0,2227.6797267459333,1872.0718255074694,844.5482915453613,5,518.6293619966409,1.8129218,-0.02059514,-1.7747481,20000,0.5495085,1000,1000.0,1000,20,0.0,2241.301943762228,1833.2861091040686,790.1045146016404,20,512.0049073454352,3329.0,67.09545254707336,20000.0,165.0,11079.277307271957,3300000.0,298.0827945972678,3300000.0
